wallet,source_url,title,silent_fix_prob,vuln_class,is_backport,n_files,reason,mechanism
bitcoinjs-lib,https://github.com/bitcoinjs/bitcoinjs-lib/commit/4ffabf05af3ab98c53293679c4ab331557a040c0,Fix bitcoinAddress to use getPub().key.export('bytes'),0.8,key_material,False,1,"Fixes incorrect BIP-32 public key serialization during address derivation, which could cause users to receive funds at addresses they cannot spend from.",encoding-canonicalization
bitcoinjs-lib,https://github.com/bitcoinjs/bitcoinjs-lib/commit/117ecd1e292520da6e9d511f4eff943280e56c37,Fixed bytesToNum bug,0.8,signing,False,2,"A bug in bytesToNum within a crypto/transaction library can cause incorrect transaction serialization or sighash computation, leading to signing the wrong data or amounts.",other
bitcoinjs-lib,https://github.com/bitcoinjs/bitcoinjs-lib/commit/24881584c721adc268fbd8c58f57e04fb82c5a08,Fix padding issue with exported private keys.,0.8,key_material,False,1,"Fixes incorrect serialization of exported private keys by padding the hash to 32 bytes, preventing loss of funds or key misinterpretation upon import.",other
bitcoinjs-lib,https://github.com/bitcoinjs/bitcoinjs-lib/commit/6c9cfd1fc316d43915413c51efb6105acb7421c0,Bump version to 0.1.1.,0.8,key_material,False,2,"Adds a missing validation check in Base58 decoding to throw on invalid characters, preventing the silent derivation of wrong key material or addresses from malformed input.",other
bitcoinjs-lib,https://github.com/bitcoinjs/bitcoinjs-lib/commit/d7ce1e5db8ed1355aff94d799b4bb413451d4d62,Corrected encoded form with correct padding. See #1.,0.8,key_material,False,1,"Fixes incorrect padding in EC point serialization by enforcing a strict 32-byte length, preventing malformed public keys that would lead to incorrect address derivation or signature verification failu",other
bitcoinjs-lib,https://github.com/bitcoinjs/bitcoinjs-lib/commit/eb6eac67b07d7faf73a180bd23230eb09127962a,txbuilder: fix canSign returning true for missing witness value,0.78,signing,False,1,"Fixes canSign allowing SegWit (witness=true) inputs to be signed without a value, which is required to compute the correct sighash and could produce invalid or misleading signatures from untrusted PSB",other
bitcoinjs-lib,https://github.com/bitcoinjs/bitcoinjs-lib/commit/5de6818fcbdd5584bb8bca45747ee26310e120eb,Fix TransactionBuilder.addOutput,0.78,signing,False,2,Fixes SIGHASH_SINGLE/SIGHASH_NONE output-mutation validation so that adding an output after signing cannot produce a transaction where a signature is valid over a constant sighash (input index >= outp,other
bitcoinjs-lib,https://github.com/bitcoinjs/bitcoinjs-lib/commit/26f3eda4c6af8b33ee03bcd2fe822de2000f3b80,Update JS files to match TS files,0.75,signing,False,1,"Fixes a Taproot sighash computation that hardcoded SIGHASH_DEFAULT instead of using the requested sighashType, causing signatures to commit to the wrong transaction data in the PSBT signing path.",other
bitcoinjs-lib,https://github.com/bitcoinjs/bitcoinjs-lib/commit/ac6a5b21b28c50d3d8d4af01011d915ca867ff8e,"Revert ""perfs: optimize script.decomplie return type""",0.75,signing,False,17,"Reverts an optimization that made decompile() return [] instead of null for malformed scripts, which could cause PSBT and payment validation code to silently treat unparseable scripts as empty-but-val",other
bitcoinjs-lib,https://github.com/bitcoinjs/bitcoinjs-lib/commit/e17e2bd298de6f4e169dbed66d81715581696bd5,feat: do taproot checks for `updateOutput()`,0.75,signing,False,5,"Activates a previously-commented-out Taproot output field validation in PSBT updateOutput, preventing malformed or malicious Taproot output data from being accepted into a signing payload.",other
bitcoinjs-lib,https://github.com/bitcoinjs/bitcoinjs-lib/commit/9d4fdcdec4c9002ecd5623345cfc6ff2209f684c,fix: use witness without annex for o.signature,0.75,signing,False,2,"Fixes Taproot signature extraction to correctly ignore the annex, preventing signature parsing/validation failures when processing untrusted transactions with an annex.",other
bitcoinjs-lib,https://github.com/bitcoinjs/bitcoinjs-lib/commit/e557a9948beb727bb53584d909ce9ea342e35dd5,Add validation for redeem in scriptTree,0.75,signing,False,3,"Adds validation that a Taproot redeem script is actually committed in the scriptTree before signing, preventing the wallet from producing signatures over invalid/unauthorized script paths from untrust",other
bitcoinjs-lib,https://github.com/bitcoinjs/bitcoinjs-lib/commit/725d96adbf29831246e9385c7d7a9c8093c450f9,refactor: split `computeTweakFromScriptPath()` into `rootHash()` and `leafHash()``,0.75,signing,False,5,"The refactor fixes a double-tapTweak bug: the old computeTweakFromScriptPath returned an already-taggedHashed tweak which tweakPublicKey would hash again, producing wrong taproot script-path output ke",other
bitcoinjs-lib,https://github.com/bitcoinjs/bitcoinjs-lib/commit/e4844828deca4ea2fc7ce815a32d6dd4f66359fd,Check signatures for finalized inputs too,0.75,signing,False,3,"The change fixes a PSBT handling flaw where finalized inputs (containing signatures in finalScriptSig/finalScriptWitness) were not recognized as signed, allowing transaction modification after signing",signature-verification-gap
bitcoinjs-lib,https://github.com/bitcoinjs/bitcoinjs-lib/commit/8d74bebe044c76c4229e424ebf10dc35feb45a06,Throw error when signing with a privkey that doesn't match the pubkey,0.75,signing,False,2,"Enables a previously TODO'd guard in the PSBT signing path that refuses to sign an input unless the provided keypair's pubkey or pubkeyHash actually appears in the input script, preventing a malicious",authorization-check
bitcoinjs-lib,https://github.com/bitcoinjs/bitcoinjs-lib/commit/1119a449a5ed41b10751c27621b482b812558262,txbuilder: add missing signature P2MS fixture,0.75,signing,False,2,"Adds missing P2MS signature-count validation (threading `m`/`maxSignatures` through transaction building and enabling `validate` when all signatures are present), preventing construction of multisig t",signature-verification-gap
bitcoinjs-lib,https://github.com/bitcoinjs/bitcoinjs-lib/commit/726e4c53b66a68bc52d57e49a168615dd013cbfb,script: use ecc.isPoint for canonical public keys,0.75,signing,False,1,"Replaces a superficial prefix/length check on public keys with proper curve validation via ecc.isPoint, preventing malformed or off-curve points from being accepted in script/PSBT processing where a m",curve-point-validation
bitcoinjs-lib,https://github.com/bitcoinjs/bitcoinjs-lib/commit/7be698b5a17ded3121376cfea4770ce2556c518d,txb: add fixes for P2SH(P2WSH(...)) and P2WSH(...) in BIP143 compliance,0.75,signing,False,1,"Adds BIP143 validation to reject uncompressed public keys in P2WSH and P2SH(P2WSH) signing paths, preventing invalid signature generation or sighash errors.",encoding-canonicalization
bitcoinjs-lib,https://github.com/bitcoinjs/bitcoinjs-lib/commit/9503e64bdef78821132adbb6688339410b883bbe,"TransactionBuilder: collect witnessValue as input.value, and match it",0.75,signing,False,3,"Fixes SegWit v0 sighash computation to use the validated input.value instead of a potentially mismatched witnessValue, and adds a consistency check preventing signing over an incorrect input value.",other
bitcoinjs-lib,https://github.com/bitcoinjs/bitcoinjs-lib/commit/2bb021ab64dbd6236e8b4331e653ec613fea9cf4,"rm *PushOnly, add isPushOnly and toStack",0.75,signing,False,4,"Adds an isPushOnly guard to P2SH scriptSig validation, enforcing the BIP-16 consensus rule that scriptSig must contain only data pushes — without it, a malicious or malformed transaction could be misc",input-bounds-parsing
bitcoinjs-lib,https://github.com/bitcoinjs/bitcoinjs-lib/commit/72fbd007629cc54fba153ddd4b9439497d94dedb,Transaction: Witness serialization support default only for some functions (fixed),0.75,signing,False,1,"Fixes sighash computation in hashForSignature and hashForWitnessV0 by explicitly excluding witness data, preventing incorrect signing payloads.",other
bitcoinjs-lib,https://github.com/bitcoinjs/bitcoinjs-lib/commit/9f1d41fc44282a9e2f6096e653402901045dfea7,script: enforce PUSH_DATA codes for witness outputs,0.75,signing,False,1,"Adds missing PUSH_DATA length validation (0x14/0x20) to witness output identification, preventing misclassification of scripts as P2WPKH/P2WSH which could cause incorrect signing or transaction constr",input-bounds-parsing
bitcoinjs-lib,https://github.com/bitcoinjs/bitcoinjs-lib/commit/182698f53dc80bc73dc53590ed48aa4b21acdcf4,Using parseInt instead of + in path parsing,0.75,key_material,False,1,"Fixes BIP-32 path parsing where an empty path segment silently derived index 0 (via +""""===0) instead of throwing, which could cause derivation of an unintended child key from a malformed or malicious ",input-bounds-parsing
bitcoinjs-lib,https://github.com/bitcoinjs/bitcoinjs-lib/commit/b67a3dcf9e98702232b15e58208c2cf42a4fd657,TxBuilder: specify missing network information for TxBuilder,0.75,signing,False,2,"Adds network parameter to TransactionBuilder so address-to-script conversion validates against the correct network, preventing users from signing transactions that send funds to addresses from a diffe",other
bitcoinjs-lib,https://github.com/bitcoinjs/bitcoinjs-lib/commit/73d8128f0fa8bd1f4c2c6c3c3565b5f65a5768e0,ecdsa: always enforce types in ecdsa,0.75,signing,False,1,"Adds strict type enforcement to ECDSA sign, verify, and recoverPubKey functions, preventing type coercion bugs that could lead to signature verification bypass or malformed signing.",signature-verification-gap
bitcoinjs-lib,https://github.com/bitcoinjs/bitcoinjs-lib/commit/c9db90dc4d925110b9821daa6aab77a3721539fd,ECSignature: enforce valid hashType in toScriptSignature,0.75,signing,False,3,"Adds missing hashType validation in toScriptSignature, preventing creation of script signatures with invalid sighash flags that could commit the user's signature to an unintended transaction hash.",input-bounds-parsing
bitcoinjs-lib,https://github.com/bitcoinjs/bitcoinjs-lib/commit/e2357c09ce74f30676e129e15ef16adbfe0493c1,TxBuilder: fix invalid txin.index usage for non-zero vin inputs,0.75,signing,False,1,"Fixes signature-to-input mapping by using the loop index instead of txin.index (the vout), which could misplace signatures across inputs and cause the wallet to sign or broadcast an incorrectly-constr",other
bitcoinjs-lib,https://github.com/bitcoinjs/bitcoinjs-lib/commit/e69ba7ce764fa1db566cada06c7b502c802344cc,HDNode: assert chain code length,0.75,key_material,False,2,"Adds a length assertion on the BIP-32 chain code in HDNode construction, preventing incorrect key derivation from malformed chain codes.",input-bounds-parsing
bitcoinjs-lib,https://github.com/bitcoinjs/bitcoinjs-lib/commit/e8e862f6325c15c1a1c67f6dc19e873145fc0a67,HDWallet: adds PubKey validation,0.75,key_material,False,2,"Adds on-curve validation of the public key point when deserializing an extended public key, preventing malformed/untrusted xpub input from corrupting BIP-32 derivation or downstream signing paths.",curve-point-validation
bitcoinjs-lib,https://github.com/bitcoinjs/bitcoinjs-lib/commit/b4f70dcddebb90776c86beacdc9016ee30b9bee3,Migrates ECKey to stricter API,0.75,key_material,False,11,"Adds range validation (0 < D < N) on the private key scalar that was missing in most import paths, and switches key generation to secureRandom, preventing zero/out-of-range keys and potentially weak R",input-bounds-parsing
bitcoinjs-lib,https://github.com/bitcoinjs/bitcoinjs-lib/commit/626c31911b5339edb22d4362458189216fdbc28e,Removes dangerous private key throwaway,0.75,key_material,False,1,"Removes a code path that silently generated a random public key with no recoverable private key, which could cause permanent fund loss if used as a recipient address.",other
bitcoinjs-lib,https://github.com/bitcoinjs/bitcoinjs-lib/commit/78e91e8648ac61fdd1c5fa74c91a7290b4d80746,Further isolates failure tests and joins [un]/compressed key tests,0.75,signing,False,2,"Fixes ECDSA message-signing recovery parameter calculation to use the correct compressed/uncompressed public key form, preventing signatures that fail to verify or bind to the wrong address.",encoding-canonicalization
bitcoinjs-lib,https://github.com/bitcoinjs/bitcoinjs-lib/commit/0310a890ba084008fc51172c5c4ecc7c454b43d7,didn't mean to remove getPub(),0.75,key_material,False,1,"Fixes BIP-32 public key derivation by ensuring the elliptic curve point is passed to add() instead of the raw ECKey object, preventing incorrect key derivation.",other
bitcoinjs-lib,https://github.com/bitcoinjs/bitcoinjs-lib/commit/a68b0910afdd259253db9a2c92045ca5bcf795c6,Fix wrong bitcoin address from priv key.,0.75,key_material,False,1,"Fixes incorrect Bitcoin address derivation from a private key due to improper compression-flag propagation, which could cause users to send funds to an address they do not control.",encoding-canonicalization
bitcoinjs-lib,https://github.com/bitcoinjs/bitcoinjs-lib/commit/c3fbd63c8487a692e2e571cbfe2399f250edfe1a,Fix bad Bitcoin.Crypto reference in ecdsa.js,0.75,signing,False,1,"Fixes a broken reference in the RFC 6979 deterministic nonce generation path, which if incorrect could cause bad nonces and private key leakage during signing.",nonce-or-randomness
bitcoinjs-lib,https://github.com/bitcoinjs/bitcoinjs-lib/commit/b8023389fdf166ff0882866de9a8fa178796eaf8,Reversed txhash,0.75,signing,False,2,"Fixing a reversed transaction hash in the signing/transaction-construction path could cause the wallet to reference wrong outpoints or produce signatures over incorrect data, directly risking funds.",encoding-canonicalization
